name_key,Player,season,Age,Team,pos_group,G,GS,BPM,OBPM,DBPM,VORP,PER,WS,WS_per_48,USG%,TRB%,AST%,STL%,BLK%,TOV%,Salary,injury_events,rest_events,total_il_events,severity_weighted_events,max_event_severity,distinct_body_parts,had_knee_injury,aging_curve_delta,contract_total_m,contract_y1_m,contract_aav_m,years_remaining,dead_cap_m,war_proxy,salary_m,contract_efficiency,injury_events_3yr,severity_3yr,age_injury_interaction,injury_risk_tier
steven adams,Steven Adams,2021,27,NOP,C,58,58,-0.3,-0.4,0.1,0.7,15.1,4.0,0.119,11.7,17.4,9.1,1.6,2.2,17.5,36064364.0,4,0,4,9,6,2,0,-0.15142857142857147,39.0,14.130434,13.0,3.0,,0.25925925925925924,36.064364,0.007188793326821437,3.3333333333333335,6.666666666666667,108,High
svi mykhailiuk,Svi Mykhailiuk,2021,23,"DET,OKC",G,66,14,-2.6,-1.9,-0.7,-0.2,10.4,0.3,0.01,20.0,6.6,12.9,1.9,0.8,14.3,,0,0,0,0,0,0,0,0.09395604395604397,,3.675,3.85,3.0,,-0.07407407407407407,,,0.0,0.0,0,Low
tacko fall,Tacko Fall,2021,25,BOS,C,19,0,1.2,-1.7,2.9,0.1,19.6,0.5,0.177,13.2,21.3,3.1,0.4,13.7,14.4,796931.0,2,0,2,3,2,2,0,0.21081081081081082,,,,,,0.037037037037037035,0.796931,0.046474584420780514,1.5,2.0,50,Medium
taj gibson,Taj Gibson,2021,35,NYK,F,45,3,1.3,-0.7,2.1,0.8,16.0,3.8,0.195,9.7,14.5,5.4,1.7,5.0,10.8,4001797.0,1,0,1,2,2,1,0,-0.9294117647058824,,,,,,0.2962962962962963,4.001797,0.07404081123962467,0.6666666666666666,1.3333333333333333,35,Low
talen hortontucker,Talen Horton-Tucker,2021,20,LAL,G,65,4,-1.2,-2.6,1.5,0.3,12.9,2.1,0.078,21.7,7.3,20.8,2.4,1.4,16.1,1849950.0,1,0,1,2,2,1,0,1.1284313725490196,,,,,,0.1111111111111111,1.84995,0.060061683348799216,0.5,1.0,20,Low
taurean prince,Taurean Prince,2021,26,"BRK,CLE",F,41,10,-1.8,-1.2,-0.6,0.0,12.1,1.0,0.052,19.6,8.8,12.8,1.5,2.3,11.5,14928970.0,3,0,3,8,6,2,0,-0.14893617021276595,3.303774,3.303774,3.5598175,2.0,,0.0,14.92897,0.0,2.6666666666666665,7.333333333333333,78,High
terance mann,Terance Mann,2021,24,LAC,G,67,10,-0.2,-0.5,0.3,0.6,13.8,3.7,0.141,15.1,10.8,11.3,1.1,0.9,9.3,1849950.0,0,0,0,0,0,0,0,-0.5559999999999999,47.0,15.5,15.666666666666666,3.0,,0.2222222222222222,1.84995,0.12012336669759843,2.0,2.0,0,Medium
terence davis,Terence Davis,2021,23,"SAC,TOR",G,61,4,-1.7,-0.9,-0.9,0.1,12.7,0.8,0.038,21.8,7.9,11.4,2.0,1.2,11.6,1849950.0,0,0,0,0,0,0,0,0.09395604395604397,,,,,,0.037037037037037035,1.84995,0.020020561116266405,0.0,0.0,0,Low
terrance ferguson,Terrance Ferguson,2021,22,PHI,G,13,0,-14.3,-12.1,-2.2,-0.2,-7.1,-0.2,-0.161,9.7,1.1,4.9,1.0,0.0,36.4,4806534.0,1,0,1,1,1,0,0,0.3496774193548387,,,,,,-0.07407407407407407,4.806534,-0.015411120377817793,2.0,2.3333333333333335,22,Medium
terrence ross,Terrence Ross,2021,29,ORL,F,46,2,-2.3,-1.4,-0.8,-0.1,13.2,0.9,0.03,24.1,6.1,13.2,1.7,1.4,9.9,16452334.0,3,0,3,8,6,3,1,-1.1833333333333333,,,,,,-0.037037037037037035,16.452334,-0.002251172206754193,2.0,4.666666666666667,87,High
terry rozier,Terry Rozier,2021,26,CHO,G,69,69,1.6,2.2,-0.5,2.2,17.1,5.2,0.105,24.4,6.9,20.0,1.8,1.1,9.5,23033268.0,1,0,1,1,1,1,1,-0.4469230769230769,26.643031,26.643031,26.643031,1.0,,0.8148148148148149,23.033268,0.035375562634655876,2.0,2.0,26,Medium
thaddeus young,Thaddeus Young,2021,32,CHI,F,68,23,3.3,1.9,1.4,2.2,20.3,5.1,0.147,22.3,14.2,27.1,2.2,2.1,16.1,16507175.0,0,0,0,0,0,0,0,-0.7095238095238097,,,,,,0.8148148148148149,16.507175,0.04936125138400816,0.0,0.0,0,Low
thanasis antetokounmpo,Thanasis Antetokounmpo,2021,28,MIL,F,57,3,-3.5,-3.7,0.2,-0.2,10.3,0.7,0.057,15.3,11.8,10.3,1.9,1.6,21.3,2073716.0,2,0,2,7,6,1,1,-0.6060975609756097,2.296274,2.296274,2.296274,1.0,,-0.07407407407407407,2.073716,-0.03572045259528019,1.5,4.0,56,High
thao maledon,ThÃ©o Maledon,2021,19,OKC,G,65,49,-5.0,-4.0,-1.0,-1.3,8.2,-0.8,-0.021,19.4,6.2,18.8,1.5,0.5,17.3,,0,0,0,0,0,0,0,0.3341463414634146,,,,,,-0.48148148148148145,,,0.0,0.0,0,Low
theo pinson,Theo Pinson,2021,25,NYK,G,17,0,-15.7,-13.2,-2.5,-0.1,-8.1,-0.1,-0.205,13.1,8.0,3.7,0.0,0.0,10.0,977612.0,0,0,0,0,0,0,0,0.1966887417218543,,,,,,-0.037037037037037035,0.977612,-0.037885211144131854,0.0,0.0,0,Low
thomas bryant,Thomas Bryant,2021,23,WAS,C,10,10,0.9,1.4,-0.6,0.2,18.7,1.0,0.171,17.2,11.9,8.2,0.7,2.5,9.8,10155761.0,1,0,1,6,6,1,1,0.21944444444444441,2.296274,2.296274,2.296274,1.0,,0.07407407407407407,10.155761,0.007293798473011926,1.3333333333333333,3.0,23,Medium
thon maker,Thon Maker,2021,23,CLE,F,8,0,0.7,-0.3,1.1,0.1,18.6,0.3,0.174,14.8,13.3,7.9,1.3,4.7,11.6,2117043.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,0.037037037037037035,2.117043,0.01749470229798688,0.0,0.0,0,Low
tim frazier,Tim Frazier,2021,30,MEM,G,5,0,-11.9,-10.7,-1.2,-0.2,-0.5,-0.2,-0.169,18.1,6.8,30.8,1.5,1.5,15.0,728123.0,0,0,0,0,0,0,0,-0.7926470588235294,,,,,,-0.07407407407407407,0.728123,-0.10173291335952041,0.6666666666666666,1.0,0,Low
tim hardaway,Tim Hardaway Jr.,2021,28,DAL,G,70,31,0.4,2.0,-1.7,1.2,15.7,4.3,0.105,23.4,6.4,9.8,0.8,0.5,6.1,,1,0,1,1,1,1,0,-0.3053191489361702,2.296274,2.296274,2.296274,1.0,,0.4444444444444444,,,2.0,4.0,28,Medium
timothe luwawucabarrot,Timothé Luwawu-Cabarrot,2021,25,BRK,F,58,7,-4.4,-3.2,-1.2,-0.6,7.8,0.3,0.015,17.4,6.8,8.6,1.5,0.5,10.3,,2,0,2,3,2,2,1,-0.3396551724137931,,,,,,-0.2222222222222222,,,0.6666666666666666,1.0,50,Medium
tj leaf,T.J. Leaf,2021,23,POR,F,7,0,-3.0,-3.9,0.9,0.0,11.2,0.0,0.022,15.8,7.6,4.0,2.8,2.6,15.5,,1,0,1,1,1,0,0,0.42533333333333334,,,,,,0.0,,,0.6666666666666666,0.6666666666666666,23,Low
tj mcconnell,T.J. McConnell,2021,28,IND,G,69,3,1.4,-0.2,1.7,1.5,16.9,4.8,0.128,15.3,7.7,34.3,3.4,1.0,20.9,,0,0,0,0,0,0,0,-0.3053191489361702,33.0,10.2,11.2,4.0,,0.5555555555555556,,,0.3333333333333333,0.3333333333333333,0,Low
tj warren,T.J. Warren,2021,27,IND,F,4,4,-5.5,-3.6,-1.9,-0.1,11.6,0.1,0.045,21.6,6.5,6.5,0.8,0.0,6.7,,1,0,1,6,6,1,0,-0.6105882352941177,,,,,,-0.037037037037037035,,,2.3333333333333335,5.666666666666667,27,High
tobias harris,Tobias Harris,2021,28,PHI,F,62,62,3.7,2.9,0.8,2.9,20.0,7.1,0.17,23.9,11.4,17.6,1.3,2.3,9.5,41872836.0,4,0,4,5,2,1,1,-0.6060975609756097,26.634146,26.634146,26.634146,1.0,,1.074074074074074,41.872836,0.025650855702108975,1.3333333333333333,1.6666666666666667,112,Medium
tomas satoransky,Tomáš Satoranský,2021,29,CHI,G,58,18,-0.5,-0.6,0.1,0.5,13.8,3.1,0.113,15.2,6.0,27.9,1.5,0.9,20.9,12186914.0,3,0,3,8,6,1,0,-0.5593023255813954,,,,,,0.18518518518518517,12.186914,0.015195412487951025,1.0,2.6666666666666665,87,Medium
tony bradley,Tony Bradley,2021,23,"OKC,PHI",F,42,8,1.3,1.2,0.1,0.6,20.7,2.7,0.192,15.8,18.6,8.5,1.0,3.9,13.0,4316678.0,1,0,1,1,1,0,0,0.42533333333333334,3.204816,3.204816,3.204816,1.0,,0.2222222222222222,4.316678,0.051479916320425624,1.0,1.3333333333333333,23,Low
tony snell,Tony Snell,2021,29,ATL,G,47,23,-0.5,-0.4,-0.1,0.4,9.5,2.0,0.099,8.6,6.2,7.9,0.6,1.0,10.7,14841920.0,4,0,4,14,4,2,0,-0.5593023255813954,,,,,,0.14814814814814814,14.84192,0.009981737413228756,2.3333333333333335,6.333333333333333,116,High
torrey craig,Torrey Craig,2021,30,"MIL,PHO",G,50,8,0.4,-0.3,0.7,0.5,14.2,2.2,0.133,14.3,13.7,7.9,1.7,2.9,9.6,2046005.0,1,0,1,4,4,1,0,-0.7926470588235294,,,,,,0.18518518518518517,2.046005,0.09051062200981189,0.6666666666666666,2.0,30,Medium
trae young,Trae Young,2021,22,ATL,G,63,63,3.7,5.3,-1.7,3.0,23.0,7.2,0.163,33.0,6.3,45.5,1.2,0.5,16.2,8008996.0,3,0,3,5,2,3,1,0.3496774193548387,46.3941,46.3941,47.68074,2.0,,1.1111111111111112,8.008996,0.13873288376109955,2.3333333333333335,4.0,66,High
tre jones,Tre Jones,2021,21,SAS,G,37,1,-3.5,-2.2,-1.3,-0.1,12.1,0.4,0.066,16.1,4.2,20.0,1.4,0.0,13.1,1094762.0,0,0,0,0,0,0,0,-0.1217054263565892,16.0,8.0,8.0,3.0,,-0.037037037037037035,1.094762,-0.03383113136648608,0.0,0.0,0,Low
tremont waters,Tremont Waters,2021,23,BOS,G,26,3,0.3,0.4,-0.1,0.1,14.6,0.4,0.08,21.4,4.9,36.4,3.1,0.4,22.8,868047.0,0,0,0,0,0,0,0,0.09395604395604397,,,,,,0.037037037037037035,0.868047,0.042667087193478045,0.5,1.0,0,Low
trent forrest,Trent Forrest,2021,22,UTA,G,30,0,-1.3,-2.5,1.2,0.1,11.2,0.7,0.106,14.3,7.7,19.9,1.5,1.1,20.9,573625.0,2,0,2,2,1,1,1,0.3496774193548387,,,,,,0.037037037037037035,0.573625,0.06456663680459714,2.0,2.0,44,Medium
trevor ariza,Trevor Ariza,2021,35,MIA,F,30,27,-1.1,-1.2,0.1,0.2,11.9,1.6,0.091,15.1,9.8,9.4,1.8,2.2,7.5,,1,0,1,1,1,0,0,-0.9294117647058824,,,,,,0.07407407407407407,,,2.0,4.0,35,Medium
trey burke,Trey Burke,2021,28,DAL,G,62,1,-1.8,-1.4,-0.4,0.0,12.6,1.4,0.071,20.0,3.3,12.9,1.9,0.7,8.0,3656074.0,2,0,2,3,2,1,0,-0.3053191489361702,,,,,,0.0,3.656074,0.0,2.6666666666666665,3.3333333333333335,56,Medium
trey lyles,Trey Lyles,2021,25,SAS,F,23,9,-1.8,-1.3,-0.5,0.0,11.4,0.6,0.085,12.9,12.8,5.3,0.8,0.2,5.7,6702802.0,1,0,1,6,6,1,0,-0.3396551724137931,,,,,,0.0,6.702802,0.0,1.0,3.3333333333333335,25,Medium
tristan thompson,Tristan Thompson,2021,29,BOS,F,54,43,-2.5,-1.5,-1.0,-0.2,14.2,2.9,0.107,14.8,19.0,7.2,0.9,2.4,14.1,11282645.0,5,0,5,10,6,1,0,-1.1833333333333333,,,,,,-0.07407407407407407,11.282645,-0.006565311066161708,3.6666666666666665,6.0,145,High
troy brown,Troy Brown Jr.,2021,21,"CHI,WAS",G,34,0,-4.0,-3.3,-0.6,-0.3,8.5,0.5,0.043,14.0,10.8,7.2,0.9,1.0,12.1,,2,0,2,7,6,1,0,-0.1217054263565892,,,,,,-0.1111111111111111,,,1.3333333333333333,3.6666666666666665,42,Medium
ty jerome,Ty Jerome,2021,23,OKC,G,33,1,-0.7,0.1,-0.8,0.3,13.4,1.3,0.079,18.8,6.0,23.7,1.2,0.7,13.5,2806695.0,1,0,1,2,2,1,0,0.09395604395604397,18.00105,8.781,9.22005,3.0,,0.1111111111111111,2.806695,0.039587882228425644,1.5,2.5,23,Medium
tyler bey,Tyler Bey,2021,22,DAL,F,18,0,-9.5,-5.5,-3.9,-0.1,5.9,0.0,-0.033,16.9,14.7,5.6,0.0,1.3,11.0,547332.0,0,0,0,0,0,0,0,0.8491935483870967,,,,,,-0.037037037037037035,0.547332,-0.0676683202097393,0.0,0.0,0,Low
tyler cook,Tyler Cook,2021,23,"BRK,DET",F,32,1,-3.0,-2.2,-0.9,-0.1,12.8,0.8,0.09,13.9,12.1,5.9,0.9,0.4,15.1,844724.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,-0.037037037037037035,0.844724,-0.04384513407578929,0.0,0.0,0,Low
tyler herro,Tyler Herro,2021,21,MIA,G,54,15,-1.3,-0.3,-1.0,0.3,13.3,1.7,0.049,23.5,9.4,18.0,1.1,1.1,11.9,4658131.0,1,0,1,1,1,0,0,-0.1217054263565892,64.0,31.0,32.0,2.0,,0.1111111111111111,4.658131,0.02385315293002947,1.0,1.0,21,Low
tyler johnson,Tyler Johnson,2021,28,BRK,G,39,3,-3.4,-2.4,-1.0,-0.2,8.2,0.7,0.049,13.3,6.2,8.7,1.0,0.0,8.1,2472230.0,3,0,3,4,2,1,1,-0.3053191489361702,,,,,,-0.07407407407407407,2.47223,-0.029962452552583726,2.6666666666666665,5.0,84,High
tyrell terry,Tyrell Terry,2021,20,DAL,G,11,0,-5.0,-7.5,2.6,0.0,6.0,-0.1,-0.049,15.3,5.9,14.0,4.4,0.0,10.4,1571924.0,2,0,2,2,1,0,0,1.1284313725490196,,,,,,0.0,1.571924,0.0,2.0,2.0,40,Medium
tyrese haliburton,Tyrese Haliburton,2021,20,SAC,G,58,20,1.4,1.9,-0.5,1.5,16.2,3.5,0.096,18.1,5.5,24.6,2.1,1.4,12.5,4669830.0,3,0,3,8,6,3,1,1.1284313725490196,202.44672,45.550512,50.61168,4.0,,0.5555555555555556,4.66983,0.1189669764328799,3.0,8.0,60,High
tyrese maxey,Tyrese Maxey,2021,20,PHI,G,61,8,-1.5,-1.0,-0.5,0.1,14.5,1.9,0.099,23.0,6.1,19.9,1.3,1.2,8.2,3020941.0,0,0,0,0,0,0,0,1.1284313725490196,168.7056,37.95876,42.1764,4.0,,0.037037037037037035,3.020941,0.012260099431613207,0.0,0.0,0,Low
tyshon alexander,Ty-Shon Alexander,2021,22,PHO,G,15,0,-6.5,-4.8,-1.7,-0.1,4.2,0.0,-0.048,15.0,12.1,15.4,0.0,1.9,18.9,547332.0,1,0,1,1,1,0,0,0.3496774193548387,,,,,,-0.037037037037037035,0.547332,-0.0676683202097393,1.0,1.0,22,Low
tyus jones,Tyus Jones,2021,24,MEM,G,70,9,0.8,-0.1,0.9,0.9,15.0,2.8,0.11,16.6,6.1,28.6,2.5,0.4,10.0,10745376.0,0,0,0,0,0,0,0,-0.5559999999999999,7.0,7.0,7.0,1.0,,0.3333333333333333,10.745376,0.03102109533750455,0.6666666666666666,2.6666666666666665,0,Medium
udoka azubuike,Udoka Azubuike,2021,21,UTA,C,15,0,-3.8,-5.5,1.7,0.0,10.3,0.1,0.119,12.4,12.1,0.0,0.9,5.7,18.3,2409352.0,1,0,1,2,2,1,0,0.3096774193548387,,,,,,0.0,2.409352,0.0,1.0,2.0,21,Medium
udonis haslem,Udonis Haslem,2021,40,MIA,F,1,0,31.1,24.1,7.0,0.0,54.6,0.0,0.475,30.1,19.1,0.0,0.0,0.0,0.0,3125642.0,0,0,0,0,0,0,0,-38.2,,,,,,0.0,3.125642,0.0,0.3333333333333333,0.6666666666666666,0,Low
vernon carey,Vernon Carey Jr.,2021,19,CHO,C,19,4,-6.1,-4.4,-1.7,-0.1,11.7,0.2,0.066,17.2,12.7,2.6,0.4,4.3,10.9,,0,0,0,0,0,0,0,0.775,,,,,,-0.037037037037037035,,,0.0,0.0,0,Low
victor oladipo,Victor Oladipo,2021,28,"HOU,IND,MIA",G,33,33,-1.7,-0.9,-0.8,0.1,14.3,0.4,0.017,28.5,8.0,22.8,2.0,1.2,11.5,25592520.0,8,0,8,18,6,3,1,-0.3053191489361702,,,,,,0.037037037037037035,25.59252,0.0014471821077813765,4.333333333333333,9.333333333333334,224,High
vincent poirier,Vincent Poirier,2021,27,PHI,C,10,0,-14.8,-12.3,-2.4,-0.1,1.6,-0.1,-0.127,20.6,19.8,6.6,0.0,6.9,21.5,3192005.0,0,0,0,0,0,0,0,-0.15142857142857147,,,,,,-0.037037037037037035,3.192005,-0.011603063603295431,0.5,2.0,0,Medium
vlatko cancar,Vlatko Čančar,2021,23,DEN,F,41,1,-2.6,-2.6,0.0,0.0,9.7,0.3,0.053,14.2,10.1,6.4,1.9,0.7,15.3,1849950.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,0.0,1.84995,0.0,4.0,6.5,0,High
wayne ellington,Wayne Ellington,2021,33,DET,G,46,31,-0.2,1.1,-1.3,0.5,12.2,1.9,0.088,16.7,4.7,10.2,0.9,0.8,8.5,4344333.0,3,0,3,5,2,1,0,-1.1,,,,,,0.18518518518518517,4.344333,0.042626839421652345,1.3333333333333333,3.0,99,Medium
wendell carter,Wendell Carter Jr.,2021,21,"CHI,ORL",C,54,44,-1.3,-1.1,-0.2,0.2,16.7,3.4,0.118,19.3,17.4,11.2,1.2,2.7,12.7,,2,0,2,3,2,1,0,0.3096774193548387,48.50216,10.85,17.37512,4.0,,0.07407407407407407,,,1.3333333333333333,3.6666666666666665,42,Medium
wenyen gabriel,Wenyen Gabriel,2021,23,NOP,F,21,0,-3.3,-3.2,-0.1,-0.1,9.8,0.3,0.052,14.4,12.2,5.9,1.8,3.1,18.2,1974967.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,-0.037037037037037035,1.974967,-0.018753243490669484,0.0,0.0,0,Low
wes iwundu,Wes Iwundu,2021,26,"DAL,NOP",F,41,4,-6.3,-6.1,-0.3,-0.6,4.3,0.0,-0.003,10.8,9.1,4.2,1.4,0.7,14.1,,0,0,0,0,0,0,0,-0.14893617021276595,,,,,,-0.2222222222222222,,,0.0,0.0,0,Low
wesley matthews,Wesley Matthews,2021,34,LAL,G,58,10,-1.7,-3.1,1.4,0.1,7.2,1.7,0.073,11.4,4.6,6.3,1.6,1.3,8.8,4415319.0,1,0,1,4,4,1,0,-0.772,,,,,,0.037037037037037035,4.415319,0.008388303775341494,3.6666666666666665,6.333333333333333,34,High
will barton,Will Barton,2021,30,DEN,G,56,52,-1.9,-1.0,-0.8,0.1,11.8,2.2,0.061,19.0,7.4,14.1,1.4,1.3,12.7,16724363.0,1,0,1,2,2,1,0,-0.7926470588235294,,,,,,0.037037037037037035,16.724363,0.002214555916840422,1.3333333333333333,3.3333333333333335,30,Medium
will magnay,Will Magnay,2021,22,NOP,C,1,0,-39.3,-30.7,-8.6,0.0,-35.1,0.0,-0.787,28.0,0.0,0.0,0.0,0.0,50.0,416159.0,0,0,0,0,0,0,0,0.7918918918918918,,,,,,0.0,0.416159,,0.0,0.0,0,Low
willie cauleystein,Willie Cauley-Stein,2021,27,DAL,F,53,16,-1.3,-2.2,0.9,0.2,14.3,2.8,0.147,12.0,14.3,5.3,1.1,4.4,11.8,4996634.0,1,0,1,1,1,0,0,-0.6105882352941177,,,,,,0.07407407407407407,4.996634,0.01482479486671909,1.3333333333333333,1.3333333333333333,27,Low
willy hernangomez,Willy Hernangómez,2021,26,NOP,C,47,12,0.0,1.0,-1.0,0.4,19.6,2.9,0.163,17.0,21.4,8.5,1.2,2.6,9.9,2117043.0,0,0,0,0,0,0,0,-0.7216216216216216,,,,,,0.14814814814814814,2.117043,0.06997880919194752,0.0,0.0,0,Low
xavier tillman,Xavier Tillman Sr.,2021,22,MEM,F,59,12,-0.2,-1.3,1.1,0.5,14.7,2.9,0.127,14.3,12.5,9.4,1.9,2.7,12.3,,1,0,1,1,1,0,0,0.8491935483870967,2.546675,2.546675,2.546675,1.0,,0.18518518518518517,,,1.0,1.0,22,Low
yogi ferrell,Yogi Ferrell,2021,27,"CLE,LAC",G,10,0,0.2,-0.5,0.8,0.1,14.4,0.3,0.099,20.7,7.8,22.9,2.5,2.0,4.7,541280.0,0,0,0,0,0,0,0,-0.3598290598290598,,,,,,0.037037037037037035,0.54128,0.06842491323721002,0.0,0.0,0,Low
yuta watanabe,Yuta Watanabe,2021,26,TOR,F,50,4,-0.7,-1.1,0.5,0.2,12.2,1.5,0.102,12.7,12.1,7.7,1.7,2.6,9.0,899389.0,1,0,1,2,2,1,0,-0.14893617021276595,,,,,,0.07407407407407407,0.899389,0.08236044033679984,3.3333333333333335,3.6666666666666665,26,Medium
zach lavine,Zach LaVine,2021,25,CHI,G,58,58,4.0,4.9,-0.8,3.1,21.5,5.9,0.138,31.0,7.9,23.4,1.1,1.2,13.9,23764483.0,3,0,3,9,6,2,1,0.1966887417218543,47.49966,47.49966,48.23352,2.0,,1.1481481481481481,23.764483,0.048313617769347145,2.6666666666666665,8.0,75,High
zeke nnaji,Zeke Nnaji,2021,20,DEN,F,42,1,-1.7,-0.6,-1.1,0.0,11.3,0.9,0.104,12.9,9.3,3.3,1.0,1.0,6.0,2900290.0,1,0,1,2,2,1,0,0.5565789473684212,15.644445,8.177778,7.703704,3.0,,0.0,2.90029,0.0,1.0,2.0,20,Medium
zion williamson,Zion Williamson,2021,20,NOP,F,61,61,5.8,6.1,-0.3,4.0,27.1,8.7,0.205,29.8,11.8,19.7,1.3,1.8,11.6,12486078.0,3,0,3,9,6,1,0,0.5565789473684212,126.49953,39.44609,42.16651,3.0,,1.4814814814814814,12.486078,0.11865066688526865,3.0,10.0,60,High
aaron gordon,Aaron Gordon,2022,26,DEN,F,75,75,-0.6,0.5,-1.1,0.9,15.3,5.2,0.105,19.7,10.3,11.6,0.9,1.7,12.5,18974611.0,5,0,5,10,6,2,0,-0.14893617021276595,92.850172,22.841455,32.97337375,4.0,,0.3333333333333333,18.974611,0.01756733423063763,4.333333333333333,9.333333333333334,130,High
aaron henry,Aaron Henry,2022,22,PHI,F,6,0,-16.5,-14.0,-2.4,-0.1,-7.4,-0.1,-0.306,18.5,3.3,0.0,0.0,10.6,28.6,258256.0,4,0,4,4,1,0,0,0.8491935483870967,,,,,,-0.037037037037037035,0.258256,,4.0,4.0,88,Medium
aaron holiday,Aaron Holiday,2022,25,"PHO,WAS",G,63,15,-1.7,-1.9,0.3,0.1,12.6,1.5,0.068,18.7,6.5,20.7,2.0,0.7,15.4,4602900.0,3,0,3,3,1,1,0,0.1966887417218543,2.296274,2.296274,2.296274,1.0,,0.037037037037037035,4.6029,0.008046457024275356,1.3333333333333333,3.0,75,Medium
aaron nesmith,Aaron Nesmith,2022,22,BOS,G,52,3,-4.3,-4.9,0.7,-0.3,7.3,0.4,0.038,17.2,8.4,5.4,1.7,0.8,13.8,4198929.0,3,0,3,5,2,1,0,0.3496774193548387,62.38944,11.0,15.59736,4.0,,-0.1111111111111111,4.198929,-0.026461774207449357,2.0,3.0,66,Medium
aaron wiggins,Aaron Wiggins,2022,23,OKC,G,50,35,-4.3,-3.4,-0.9,-0.7,10.3,1.2,0.048,15.3,7.6,8.5,1.2,0.8,12.6,1509913.0,1,0,1,2,2,1,0,0.09395604395604397,27.6729,10.102803,9.00467425,4.0,,-0.25925925925925924,1.509913,-0.17170476660526748,1.0,2.0,23,Medium
abdel nader,Abdel Nader,2022,28,PHO,F,14,0,-4.9,-7.1,2.2,-0.1,4.9,0.0,-0.009,15.0,10.0,5.9,2.7,2.5,21.8,2312695.0,1,0,1,1,1,1,1,-0.6060975609756097,,,,,,-0.037037037037037035,2.312695,-0.016014665590160845,1.3333333333333333,1.6666666666666667,28,Medium
ade murkey,Ade Murkey,2022,24,SAC,G,1,0,-9.7,-7.4,-2.3,0.0,0.0,0.0,-0.017,0.0,0.0,0.0,0.0,0.0,,61489.0,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,0.0,0.061489,,0.0,0.0,0,Low
admiral schofield,Admiral Schofield,2022,24,ORL,G,38,1,-5.4,-4.2,-1.2,-0.4,7.5,0.3,0.027,14.5,10.0,7.9,0.4,1.0,13.4,836895.0,1,0,1,2,2,1,1,-0.5559999999999999,,,,,,-0.14814814814814814,0.836895,-0.17702118921507257,0.5,1.0,24,Medium
ahmad caver,Ahmad Caver,2022,25,IND,G,1,0,36.9,31.0,5.9,0.0,76.2,0.0,1.204,42.8,0.0,0.0,0.0,0.0,0.0,61489.0,0,0,0,0,0,0,0,0.1966887417218543,,,,,,0.0,0.061489,,0.0,0.0,0,Low
al horford,Al Horford,2022,35,BOS,C,69,69,4.3,1.4,2.9,3.2,16.7,7.6,0.181,14.8,14.3,16.4,1.2,4.2,9.6,31221383.0,7,0,7,8,2,1,0,0.35714285714285715,5.685,5.685,5.827125,2.0,,1.1851851851851851,31.221383,0.03796068819837946,3.0,3.3333333333333335,245,Medium
alec burks,Alec Burks,2022,30,NYK,G,81,44,0.8,-0.4,1.2,1.7,13.7,6.1,0.126,17.7,9.2,15.7,1.8,1.1,9.7,11026930.0,0,0,0,0,0,0,0,-0.7926470588235294,,,,,,0.6296296296296295,11.02693,0.05709926784967616,1.6666666666666667,2.6666666666666665,0,Medium
aleem ford,Aleem Ford,2022,24,ORL,F,5,0,-11.4,-9.1,-2.2,-0.2,0.5,-0.2,-0.103,14.0,10.7,3.8,0.7,0.0,16.7,61489.0,0,0,0,0,0,0,0,0.35,,,,,,-0.07407407407407407,0.061489,,0.0,0.0,0,Low
aleksej pokusevski,Aleksej Pokusevski,2022,20,OKC,F,61,12,-2.6,-2.7,0.1,-0.2,12.0,0.4,0.014,20.0,13.3,16.5,1.5,2.9,16.4,3599894.0,1,0,1,1,1,0,0,0.5565789473684212,,,,,,-0.07407407407407407,3.599894,-0.020576737557848668,3.0,4.0,20,Medium
alex caruso,Alex Caruso,2022,27,CHI,G,41,18,0.2,-2.2,2.3,0.6,11.7,2.0,0.082,13.3,7.3,18.5,3.0,1.1,16.5,9944588.0,6,0,6,17,6,5,0,-0.3598290598290598,81.09696,18.102,20.27424,4.0,,0.2222222222222222,9.944588,0.022346046133054704,4.666666666666667,8.333333333333334,162,High
alex len,Alex Len,2022,28,SAC,C,39,10,-2.9,-3.2,0.3,-0.1,13.1,0.9,0.07,17.1,14.1,10.6,1.0,3.5,17.4,4315489.0,2,0,2,7,6,1,0,-0.8363636363636364,,,,,,-0.037037037037037035,4.315489,-0.008582350004144845,2.3333333333333335,4.333333333333333,56,Medium
alfonzo mckinnie,Alfonzo McKinnie,2022,29,CHI,F,17,3,-9.0,-5.6,-3.4,-0.4,5.6,-0.1,-0.015,15.3,9.0,3.2,0.5,1.3,9.8,1260426.0,1,0,1,1,1,0,0,-1.1833333333333333,,,,,,-0.14814814814814814,1.260426,-0.11753815626474552,1.0,1.0,29,Low
alize johnson,Alize Johnson,2022,25,"CHI,NOP,WAS",F,23,0,-5.5,-3.6,-1.8,-0.1,10.7,0.1,0.041,14.8,20.4,7.1,1.5,0.0,21.3,1160670.0,1,0,1,1,1,0,0,-0.3396551724137931,,,,,,-0.037037037037037035,1.16067,-0.031910049399947474,1.3333333333333333,1.3333333333333333,25,Low
